,id,neighbourhood_cleansed,city,state,zipcode,smart_location,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
143,13334098,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,5,2.0,4.0,3.0,Real Bed,,164.0,,,,,,,,,
144,4765070,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,90.0,,,93.0,9.0,10.0,10.0,10.0,9.0,9.0
145,2880944,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,185.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
146,9532771,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,,,,,,,,,
147,10253591,Jamaica Plain,Boston,MA,02119,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,105.0,,,91.0,9.0,10.0,10.0,10.0,9.0,9.0
148,1881298,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,90.0,,,95.0,10.0,10.0,10.0,10.0,9.0,10.0
149,210097,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,100.0,500.0,1600.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
150,6059968,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,,100.0,600.0,2000.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0
151,6862758,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,,200.0,1000.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
152,799701,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",Apartment,Entire home/apt,8,1.5,4.0,4.0,Real Bed,2200.0,300.0,,,100.0,10.0,10.0,9.0,10.0,9.0,9.0
153,6862594,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,60.0,,,,,,,,,
154,9057435,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,,319.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
155,750438,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,85.0,450.0,,96.0,10.0,9.0,10.0,10.0,10.0,9.0
156,12874603,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Private room,2,2.0,1.0,1.0,Real Bed,,70.0,,,74.0,9.0,8.0,9.0,8.0,8.0,9.0
157,12727401,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,50.0,,,60.0,6.0,6.0,8.0,10.0,10.0,6.0
158,2077794,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,119.0,888.0,2992.0,86.0,8.0,8.0,10.0,10.0,9.0,9.0
159,9712731,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,125.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
160,13677640,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,53.0,,,80.0,6.0,7.0,10.0,8.0,9.0,9.0
161,3371091,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,4,1.0,1.0,1.0,Real Bed,,125.0,,,95.0,10.0,10.0,10.0,10.0,10.0,9.0
162,13512551,Jamaica Plain,Boston,MA,,"Boston, MA",House,Entire home/apt,6,2.5,4.0,4.0,Real Bed,,199.0,,,100.0,10.0,10.0,10.0,10.0,8.0,10.0
163,732999,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,205.0,1150.0,3000.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
164,6106955,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,5,1.0,2.0,2.0,Real Bed,,114.0,1000.0,2500.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0
165,2698996,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,600.0,2100.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
166,27611,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,185.0,1100.0,3500.0,86.0,9.0,10.0,10.0,10.0,10.0,9.0
167,4025194,Jamaica Plain,Boston,MA,02131,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,,,97.0,10.0,9.0,10.0,10.0,9.0,10.0
168,8336364,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,,180.0,,,,,,,,,
169,12071820,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,,70.0,,,96.0,10.0,9.0,10.0,10.0,10.0,10.0
170,7910223,Jamaica Plain,Boston,MA,02119,"Boston, MA",Bed & Breakfast,Entire home/apt,2,1.0,1.0,2.0,Real Bed,,150.0,650.0,2200.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0
171,4567815,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,120.0,,,96.0,10.0,10.0,9.0,10.0,9.0,10.0
172,12022134,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,2.0,1.0,1.0,Real Bed,,92.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
173,13513012,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,84.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
174,3730447,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,200.0,1050.0,,89.0,9.0,9.0,9.0,10.0,9.0,9.0
175,4149974,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,115.0,530.0,,96.0,10.0,10.0,10.0,10.0,10.0,9.0
176,14933380,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,,49.0,,,,,,,,,
177,6238463,Jamaica Plain,Boston,MA,02130,"Boston, MA",Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,,95.0,649.0,2289.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
178,1929406,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",House,Entire home/apt,6,1.0,4.0,4.0,Real Bed,,275.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
179,4583526,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,9,1.0,4.0,4.0,Real Bed,,230.0,1300.0,4400.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
180,7287822,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,,130.0,695.0,2400.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
181,8354938,Jamaica Plain,Boston,MA,02119,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,192.0,1234.0,3600.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0
182,5025015,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,5,1.0,3.0,4.0,Real Bed,,175.0,,,85.0,9.0,8.0,9.0,10.0,8.0,9.0
183,4452800,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,70.0,,,80.0,10.0,8.0,9.0,10.0,9.0,8.0
184,7554801,Jamaica Plain,Boston,MA,02130,"Boston, MA",Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,,65.0,450.0,1500.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
185,9349646,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,100.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
186,6386351,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,185.0,1050.0,,,,,,,,
187,5124772,Jamaica Plain,Boston,MA,02119,"Boston, MA",House,Entire home/apt,10,2.5,5.0,5.0,Real Bed,,250.0,,,87.0,9.0,9.0,9.0,10.0,7.0,9.0
188,3977877,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,110.0,600.0,,93.0,10.0,10.0,10.0,10.0,9.0,9.0
189,1754939,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,5,1.5,2.0,3.0,Real Bed,,150.0,1200.0,,,,,,,,
190,6602167,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,,168.0,,,89.0,9.0,10.0,10.0,9.0,8.0,9.0
191,3987926,Jamaica Plain,Boston,MA,02131,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,60.0,,,98.0,10.0,9.0,10.0,10.0,9.0,10.0
192,5729845,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,59.0,425.0,,90.0,9.0,9.0,10.0,10.0,9.0,9.0
193,9727523,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,60.0,350.0,1200.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0
194,12463555,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,,145.0,,,94.0,10.0,10.0,10.0,9.0,10.0,10.0
195,9137560,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,480.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
196,3616081,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,114.0,998.0,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
197,8908145,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,170.0,950.0,3000.0,80.0,9.0,10.0,10.0,10.0,10.0,8.0
198,554720,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,,240.0,1300.0,,95.0,10.0,10.0,10.0,9.0,10.0,9.0
199,1551467,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,150.0,850.0,,95.0,10.0,9.0,9.0,9.0,9.0,8.0
200,7743569,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Futon,,69.0,577.0,1650.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
201,732932,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,450.0,1375.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0
202,749247,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,85.0,,,97.0,10.0,10.0,10.0,10.0,10.0,9.0
203,667325,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,4,1.0,1.0,2.0,Real Bed,,75.0,500.0,1500.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0
204,9349614,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,150.0,,,80.0,10.0,8.0,10.0,10.0,8.0,8.0
205,10627514,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,2.0,1.0,1.0,Real Bed,,70.0,,,90.0,10.0,8.0,10.0,10.0,8.0,8.0
206,1885825,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,3,1.0,1.0,2.0,Real Bed,,80.0,550.0,2100.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0
207,9906565,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,7,1.5,3.0,4.0,Real Bed,,225.0,,,,,,,,,
208,629814,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,225.0,1650.0,5000.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
209,1222327,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1500.0,178.0,1250.0,4000.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0
210,10299047,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,175.0,,,94.0,9.0,9.0,10.0,10.0,9.0,9.0
211,9463444,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,,109.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
212,6465075,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,10,2.0,5.0,6.0,Real Bed,,383.0,2166.0,7644.0,94.0,10.0,10.0,9.0,9.0,9.0,9.0
213,8932377,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Private room,2,1.5,1.0,1.0,Real Bed,,90.0,,,,,,,,,
214,9577988,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,,99.0,,,97.0,10.0,9.0,10.0,10.0,10.0,10.0
215,9971054,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,50.0,,,91.0,9.0,9.0,10.0,9.0,10.0,9.0
216,7348110,Jamaica Plain,Roxbury Crossing,MA,02120,"Roxbury Crossing, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,300.0,2500.0,7000.0,93.0,10.0,9.0,10.0,10.0,8.0,9.0
217,7790454,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,6,2.0,4.0,5.0,Real Bed,,184.0,,,,,,,,,
218,3021446,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,825.0,,92.0,9.0,10.0,9.0,10.0,9.0,9.0
219,7708436,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,85.0,450.0,1500.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
220,11514237,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,,150.0,,,98.0,10.0,9.0,10.0,10.0,10.0,10.0
221,13363171,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,100.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
222,11946029,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,100.0,,,93.0,10.0,10.0,9.0,10.0,8.0,9.0
223,6019555,Jamaica Plain,Boston,MA,02130,"Boston, MA",Townhouse,Private room,2,1.5,1.0,2.0,Real Bed,,84.0,475.0,,97.0,10.0,10.0,10.0,10.0,9.0,10.0
224,12052288,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,130.0,,,98.0,10.0,10.0,10.0,10.0,9.0,10.0
225,9676551,Jamaica Plain,Jamaica Plain ,MA,02130,"Jamaica Plain , MA",Apartment,Private room,2,1.0,1.0,1.0,Futon,,76.0,,,95.0,10.0,10.0,10.0,10.0,10.0,10.0
226,12789527,Jamaica Plain,Boston,MA,,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,100.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
227,12855005,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,2.0,1.0,1.0,Real Bed,,70.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
228,1631942,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,125.0,,,96.0,10.0,10.0,10.0,10.0,10.0,9.0
229,2884903,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,70.0,400.0,,94.0,10.0,9.0,10.0,10.0,9.0,10.0
230,14868157,Jamaica Plain,Boston,MA,02119,"Boston, MA",Bed & Breakfast,Private room,1,1.5,1.0,1.0,Real Bed,,75.0,,,,,,,,,
231,13344433,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,3,1.0,2.0,1.0,Real Bed,,170.0,,,98.0,10.0,10.0,10.0,10.0,10.0,9.0
232,40601,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,95.0,600.0,1600.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
233,12033661,Jamaica Plain,Boston,MA,02130,"Boston, MA",Bed & Breakfast,Private room,2,1.0,1.0,2.0,Real Bed,,70.0,,,100.0,9.0,9.0,10.0,10.0,10.0,10.0
234,6298216,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,,299.0,,,,,,,,,
235,12868343,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",House,Private room,1,1.5,1.0,1.0,Real Bed,,70.0,,,,,,,,,
236,14474750,Jamaica Plain,Boston,MA,02130,"Boston, MA",Entire Floor,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,155.0,,,,,,,,,
237,6921672,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,250.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
238,2219399,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,115.0,821.0,,95.0,10.0,10.0,10.0,10.0,9.0,10.0
239,336960,Jamaica Plain,Boston,MA,02131,"Boston, MA",House,Private room,3,1.0,1.0,2.0,Real Bed,200.0,70.0,450.0,1500.0,92.0,10.0,9.0,10.0,9.0,9.0,9.0
240,336946,Jamaica Plain,Boston,MA,02131,"Boston, MA",House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,135.0,1000.0,3000.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0
241,6644330,Jamaica Plain,"Jamaica Plain, MA",MA,02130,"Jamaica Plain, MA, MA",Condominium,Private room,2,1.0,1.0,1.0,Real Bed,,120.0,600.0,1600.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
242,6939162,Jamaica Plain,Boston,MA,02130,"Boston, MA",Loft,Entire home/apt,4,1.5,1.0,1.0,Real Bed,,130.0,1000.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
243,13640138,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,3,1.0,1.0,1.0,Real Bed,,29.0,,,88.0,9.0,7.0,10.0,10.0,9.0,10.0
244,12593295,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,68.0,,,91.0,10.0,9.0,10.0,9.0,10.0,9.0
245,10004575,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,6,1.0,3.0,5.0,Real Bed,,300.0,2100.0,,97.0,10.0,10.0,10.0,10.0,9.0,10.0
246,12855343,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,1,2.0,1.0,1.0,Real Bed,,50.0,,,95.0,10.0,10.0,10.0,10.0,10.0,10.0
247,9791506,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,119.0,,,90.0,10.0,10.0,10.0,10.0,10.0,10.0
248,5801643,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Futon,,46.0,350.0,1299.0,75.0,8.0,7.0,10.0,9.0,9.0,8.0
249,12888054,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,6,1.0,2.0,3.0,Real Bed,,295.0,,,,,,,,,
250,5676025,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,130.0,,,79.0,9.0,7.0,9.0,9.0,9.0,8.0
251,6104388,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Entire home/apt,6,2.0,2.0,2.0,Real Bed,,180.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
252,8283433,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,7,1.0,2.0,4.0,Real Bed,,300.0,1800.0,5000.0,,,,,,,
253,14573919,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,200.0,,,,,,,,,
254,7495866,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,136.0,849.0,3150.0,92.0,10.0,10.0,9.0,9.0,10.0,9.0
255,13623390,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,100.0,,,96.0,10.0,10.0,10.0,10.0,10.0,9.0
256,3629014,Jamaica Plain,"Jamaica Plain, Boston",MA,02130,"Jamaica Plain, Boston, MA",House,Private room,5,1.0,1.0,2.0,Real Bed,,88.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
257,10883063,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,3,1.0,1.0,2.0,Real Bed,,95.0,,,93.0,9.0,9.0,10.0,10.0,9.0,10.0
258,713627,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,,135.0,875.0,2800.0,80.0,8.0,8.0,10.0,8.0,8.0,8.0
259,4105704,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,135.0,750.0,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
260,3957602,Jamaica Plain,Boston (Jamaica Plain),MA,02130,"Boston (Jamaica Plain), MA",Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,,,97.0,10.0,10.0,10.0,10.0,9.0,10.0
261,11739985,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,,189.0,,,96.0,9.0,10.0,10.0,10.0,10.0,10.0
262,5874408,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,500.0,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
263,7693009,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,55.0,,,97.0,10.0,10.0,10.0,10.0,9.0,10.0
264,3775876,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,125.0,,,86.0,10.0,9.0,9.0,8.0,8.0,8.0
265,3693850,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Private room,1,1.0,1.0,1.0,Real Bed,,88.0,,,96.0,10.0,10.0,10.0,10.0,9.0,9.0
266,4736217,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,72.0,,1000.0,80.0,8.0,8.0,8.0,10.0,8.0,10.0
267,14428514,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,,22.0,,,60.0,8.0,6.0,10.0,8.0,8.0,8.0
268,3021862,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,90.0,,,90.0,10.0,10.0,10.0,10.0,10.0,10.0
269,4348422,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,2.0,1.0,1.0,Pull-out Sofa,,150.0,,,,,,,,,
270,973840,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,82.0,510.0,1750.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0
271,9575439,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,84.0,,,94.0,10.0,10.0,9.0,10.0,9.0,10.0
272,4430821,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,160.0,800.0,2700.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0
273,9591772,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,,110.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
274,3079305,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,150.0,1200.0,,98.0,10.0,10.0,10.0,10.0,9.0,10.0
275,14474114,Jamaica Plain,Boston,MA,02130,"Boston, MA",Condominium,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
276,7789429,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,225.0,1200.0,4000.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
277,1203014,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Private room,2,1.5,1.0,1.0,Real Bed,,65.0,450.0,1500.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0
278,957224,Jamaica Plain,Jamaica Plain,MA,02130,"Jamaica Plain, MA",House,Entire home/apt,8,1.0,3.0,4.0,Real Bed,,275.0,,6750.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0
279,4119345,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,,300.0,,,100.0,10.0,10.0,9.0,10.0,10.0,10.0
280,5495547,Jamaica Plain,Boston,MA,02130,"Boston, MA",House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,,185.0,1000.0,2500.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
281,12081834,Jamaica Plain,Boston,MA,02130,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,175.0,,,94.0,10.0,9.0,10.0,10.0,10.0,9.0
