,listing_id,f,t,popularity
629,3419711,67.0,298.0,0.18356164383561643
630,3420221,9.0,356.0,0.024657534246575342
631,3420384,16.0,349.0,0.043835616438356165
632,3432321,360.0,5.0,0.9863013698630136
633,3434614,363.0,2.0,0.9945205479452055
634,3457722,365.0,0.0,1.0
635,3458030,365.0,0.0,1.0
636,3519768,46.0,319.0,0.12602739726027398
637,3520353,49.0,316.0,0.13424657534246576
638,3521944,365.0,0.0,1.0
639,3522237,0.0,365.0,0.0
640,3528826,42.0,323.0,0.11506849315068493
641,3539510,141.0,224.0,0.3863013698630137
642,3575220,105.0,260.0,0.2876712328767123
643,3585343,51.0,314.0,0.13972602739726028
644,3589267,22.0,343.0,0.06027397260273973
645,3589869,272.0,93.0,0.7452054794520548
646,3591359,317.0,48.0,0.8684931506849315
647,3591388,10.0,355.0,0.0273972602739726
648,3593290,25.0,340.0,0.0684931506849315
649,3601030,72.0,293.0,0.19726027397260273
650,3601254,37.0,328.0,0.10136986301369863
651,3601424,35.0,330.0,0.0958904109589041
652,3602379,36.0,329.0,0.09863013698630137
653,3606396,365.0,0.0,1.0
654,3609536,365.0,0.0,1.0
655,3615760,86.0,279.0,0.2356164383561644
656,3616081,31.0,334.0,0.08493150684931507
657,3628320,91.0,274.0,0.2493150684931507
658,3629014,39.0,326.0,0.10684931506849316
659,3641545,365.0,0.0,1.0
660,3653207,190.0,175.0,0.5205479452054794
661,3656168,25.0,340.0,0.0684931506849315
662,3659917,207.0,158.0,0.5671232876712329
663,3664031,291.0,74.0,0.7972602739726027
664,3668038,275.0,90.0,0.7534246575342466
665,3673104,309.0,56.0,0.8465753424657534
666,3673688,0.0,365.0,0.0
667,3677662,25.0,340.0,0.0684931506849315
668,3678429,9.0,356.0,0.024657534246575342
669,3693850,209.0,156.0,0.5726027397260274
670,3701108,91.0,274.0,0.2493150684931507
671,3703674,115.0,250.0,0.3150684931506849
672,3704801,365.0,0.0,1.0
673,3721095,52.0,313.0,0.14246575342465753
674,3727560,16.0,349.0,0.043835616438356165
675,3730447,117.0,248.0,0.32054794520547947
676,3740274,90.0,275.0,0.2465753424657534
677,3749523,51.0,314.0,0.13972602739726028
678,3755609,26.0,339.0,0.07123287671232877
679,3765014,46.0,319.0,0.12602739726027398
680,3765289,4.0,361.0,0.010958904109589041
681,3775876,1.0,364.0,0.0027397260273972603
682,3783090,288.0,77.0,0.7890410958904109
683,3788075,47.0,318.0,0.12876712328767123
684,3792147,8.0,357.0,0.021917808219178082
685,3802530,365.0,0.0,1.0
686,3808557,365.0,0.0,1.0
687,3820516,113.0,252.0,0.3095890410958904
688,3839678,277.0,88.0,0.7589041095890411
689,3842286,236.0,129.0,0.6465753424657534
690,3866526,246.0,119.0,0.673972602739726
691,3867014,36.0,329.0,0.09863013698630137
692,3870046,91.0,274.0,0.2493150684931507
693,3873776,1.0,364.0,0.0027397260273972603
694,3881993,1.0,364.0,0.0027397260273972603
695,3888360,49.0,316.0,0.13424657534246576
696,3890373,94.0,271.0,0.25753424657534246
697,3897963,103.0,262.0,0.2821917808219178
698,3897995,88.0,277.0,0.2410958904109589
699,3898015,103.0,262.0,0.2821917808219178
700,3901439,102.0,263.0,0.27945205479452057
701,3903273,102.0,263.0,0.27945205479452057
702,3903324,217.0,148.0,0.5945205479452055
703,3905508,80.0,285.0,0.2191780821917808
704,3914363,217.0,148.0,0.5945205479452055
705,3917027,275.0,90.0,0.7534246575342466
706,3931204,228.0,137.0,0.6246575342465753
707,3945704,58.0,307.0,0.1589041095890411
708,3946215,45.0,320.0,0.1232876712328767
709,3953472,346.0,19.0,0.947945205479452
710,3957602,60.0,305.0,0.1643835616438356
711,3967611,108.0,257.0,0.2958904109589041
712,3968797,98.0,267.0,0.2684931506849315
713,3969526,244.0,121.0,0.6684931506849315
714,3974503,56.0,309.0,0.15342465753424658
715,3977877,365.0,0.0,1.0
716,3985462,50.0,315.0,0.136986301369863
717,3987926,206.0,159.0,0.5643835616438356
718,3988018,278.0,87.0,0.7616438356164383
719,3992208,82.0,283.0,0.22465753424657534
720,3997572,0.0,365.0,0.0
721,4000384,256.0,109.0,0.7013698630136986
722,4015972,31.0,334.0,0.08493150684931507
723,4020650,23.0,342.0,0.06301369863013699
724,4021522,1.0,364.0,0.0027397260273972603
725,4025194,206.0,159.0,0.5643835616438356
726,4032126,148.0,217.0,0.4054794520547945
727,4032756,317.0,48.0,0.8684931506849315
728,4034018,82.0,283.0,0.22465753424657534
729,4040151,279.0,86.0,0.7643835616438356
730,4044840,360.0,5.0,0.9863013698630136
731,4053612,5.0,360.0,0.0136986301369863
732,4054079,356.0,9.0,0.9753424657534246
733,4065322,35.0,330.0,0.0958904109589041
734,4065578,252.0,113.0,0.6904109589041096
735,4069422,26.0,339.0,0.07123287671232877
736,4075898,299.0,66.0,0.8191780821917808
737,4080000,275.0,90.0,0.7534246575342466
738,4080849,365.0,0.0,1.0
739,4085362,4.0,361.0,0.010958904109589041
740,4089940,308.0,57.0,0.8438356164383561
741,4090224,120.0,245.0,0.3287671232876712
742,4098410,2.0,363.0,0.005479452054794521
743,4105704,81.0,284.0,0.2219178082191781
744,4106372,16.0,349.0,0.043835616438356165
745,4107959,298.0,67.0,0.8164383561643835
746,4109165,220.0,145.0,0.6027397260273972
747,4112178,365.0,0.0,1.0
748,4118162,295.0,70.0,0.8082191780821918
749,4119345,77.0,288.0,0.21095890410958903
750,4132983,224.0,141.0,0.6136986301369863
751,4143561,221.0,144.0,0.6054794520547945
752,4149974,51.0,314.0,0.13972602739726028
753,4151979,53.0,312.0,0.14520547945205478
754,4160585,27.0,338.0,0.07397260273972603
755,4173285,55.0,310.0,0.1506849315068493
756,4177233,323.0,42.0,0.8849315068493151
757,4178790,51.0,314.0,0.13972602739726028
758,4180178,86.0,279.0,0.2356164383561644
759,4181163,279.0,86.0,0.7643835616438356
760,4181530,152.0,213.0,0.41643835616438357
761,4190704,41.0,324.0,0.11232876712328767
762,4196643,41.0,324.0,0.11232876712328767
763,4205641,43.0,322.0,0.1178082191780822
764,4216208,229.0,136.0,0.6273972602739726
765,4223387,7.0,358.0,0.019178082191780823
766,4233242,65.0,300.0,0.1780821917808219
767,4255538,72.0,293.0,0.19726027397260273
768,4261781,0.0,365.0,0.0
769,4261784,5.0,360.0,0.0136986301369863
770,4262255,64.0,301.0,0.17534246575342466
771,4263736,318.0,47.0,0.8712328767123287
772,4275846,49.0,316.0,0.13424657534246576
773,4278067,35.0,330.0,0.0958904109589041
774,4278873,68.0,297.0,0.1863013698630137
775,4279959,119.0,246.0,0.32602739726027397
776,4283698,65.0,300.0,0.1780821917808219
777,4287348,304.0,61.0,0.8328767123287671
778,4287366,365.0,0.0,1.0
779,4287989,365.0,0.0,1.0
780,4291607,365.0,0.0,1.0
781,4293597,54.0,311.0,0.14794520547945206
782,4294557,365.0,0.0,1.0
783,4294835,361.0,4.0,0.989041095890411
784,4303606,40.0,325.0,0.1095890410958904
785,4304969,71.0,294.0,0.19452054794520549
786,4314054,88.0,277.0,0.2410958904109589
787,4315439,1.0,364.0,0.0027397260273972603
788,4331214,234.0,131.0,0.6410958904109589
789,4332035,241.0,124.0,0.6602739726027397
790,4339392,152.0,213.0,0.41643835616438357
791,4340110,31.0,334.0,0.08493150684931507
792,4348422,365.0,0.0,1.0
793,4350898,23.0,342.0,0.06301369863013699
794,4350995,117.0,248.0,0.32054794520547947
795,4351970,4.0,361.0,0.010958904109589041
796,4358181,30.0,335.0,0.0821917808219178
797,4359160,74.0,291.0,0.20273972602739726
798,4364925,47.0,318.0,0.12876712328767123
799,4364989,74.0,291.0,0.20273972602739726
800,4369675,365.0,0.0,1.0
801,4377247,344.0,21.0,0.9424657534246575
802,4402209,246.0,119.0,0.673972602739726
803,4402259,48.0,317.0,0.13150684931506848
804,4405982,73.0,292.0,0.2
805,4409653,330.0,35.0,0.9041095890410958
806,4409819,34.0,331.0,0.09315068493150686
807,4410142,364.0,1.0,0.9972602739726028
808,4410765,182.0,183.0,0.4986301369863014
809,4430821,365.0,0.0,1.0
810,4431210,9.0,356.0,0.024657534246575342
811,4432035,245.0,120.0,0.6712328767123288
812,4435883,364.0,1.0,0.9972602739726028
813,4445906,286.0,79.0,0.7835616438356164
814,4446413,217.0,148.0,0.5945205479452055
815,4447430,86.0,279.0,0.2356164383561644
816,4452800,0.0,365.0,0.0
817,4456987,6.0,359.0,0.01643835616438356
818,4457943,338.0,27.0,0.9260273972602739
819,4460532,344.0,21.0,0.9424657534246575
820,4461111,111.0,254.0,0.3041095890410959
821,4461613,89.0,276.0,0.24383561643835616
822,4461846,69.0,296.0,0.18904109589041096
823,4461901,17.0,348.0,0.04657534246575343
824,4467841,365.0,0.0,1.0
825,4475740,364.0,1.0,0.9972602739726028
826,4479140,117.0,248.0,0.32054794520547947
827,4483906,0.0,365.0,0.0
828,4484747,25.0,340.0,0.0684931506849315
829,4484798,3.0,362.0,0.00821917808219178
830,4489490,292.0,73.0,0.8
831,4489588,117.0,248.0,0.32054794520547947
832,4489752,49.0,316.0,0.13424657534246576
833,4489920,279.0,86.0,0.7643835616438356
834,4490826,217.0,148.0,0.5945205479452055
835,4493030,360.0,5.0,0.9863013698630136
836,4494419,54.0,311.0,0.14794520547945206
837,4503393,0.0,365.0,0.0
838,4510513,311.0,54.0,0.852054794520548
839,4516065,360.0,5.0,0.9863013698630136
840,4518100,37.0,328.0,0.10136986301369863
841,4518380,14.0,351.0,0.038356164383561646
842,4518710,29.0,336.0,0.07945205479452055
843,4518756,49.0,316.0,0.13424657534246576
844,4523594,365.0,0.0,1.0
845,4526315,220.0,145.0,0.6027397260273972
846,4526384,217.0,148.0,0.5945205479452055
847,4527029,6.0,359.0,0.01643835616438356
848,4530670,9.0,356.0,0.024657534246575342
849,4532603,67.0,298.0,0.18356164383561643
850,4538423,259.0,106.0,0.7095890410958904
851,4546333,291.0,74.0,0.7972602739726027
852,4547353,365.0,0.0,1.0
853,4549374,57.0,308.0,0.15616438356164383
854,4553903,293.0,72.0,0.8027397260273973
855,4555637,306.0,59.0,0.8383561643835616
856,4556374,0.0,365.0,0.0
857,4558443,328.0,37.0,0.8986301369863013
858,4559774,358.0,7.0,0.9808219178082191
859,4560053,31.0,334.0,0.08493150684931507
860,4565470,279.0,86.0,0.7643835616438356
861,4567815,360.0,5.0,0.9863013698630136
862,4568116,335.0,30.0,0.9178082191780822
863,4573238,82.0,283.0,0.22465753424657534
864,4573388,74.0,291.0,0.20273972602739726
865,4573458,66.0,299.0,0.18082191780821918
866,4574921,69.0,296.0,0.18904109589041096
867,4577188,6.0,359.0,0.01643835616438356
868,4580825,355.0,10.0,0.9726027397260274
869,4583526,37.0,328.0,0.10136986301369863
870,4585452,365.0,0.0,1.0
871,4586590,294.0,71.0,0.8054794520547945
872,4586681,26.0,339.0,0.07123287671232877
873,4588530,365.0,0.0,1.0
874,4593974,81.0,284.0,0.2219178082191781
875,4598026,149.0,216.0,0.40821917808219177
876,4602191,3.0,362.0,0.00821917808219178
877,4603588,117.0,248.0,0.32054794520547947
878,4603803,365.0,0.0,1.0
879,4607307,365.0,0.0,1.0
880,4609785,86.0,279.0,0.2356164383561644
881,4610745,365.0,0.0,1.0
882,4614037,13.0,352.0,0.03561643835616438
883,4615251,104.0,261.0,0.28493150684931506
884,4625517,365.0,0.0,1.0
885,4627334,365.0,0.0,1.0
886,4628907,117.0,248.0,0.32054794520547947
887,4632511,72.0,293.0,0.19726027397260273
888,4635390,351.0,14.0,0.9616438356164384
889,4638356,230.0,135.0,0.6301369863013698
890,4644069,365.0,0.0,1.0
891,4644455,365.0,0.0,1.0
892,4652263,152.0,213.0,0.41643835616438357
893,4653267,365.0,0.0,1.0
894,4662379,68.0,297.0,0.1863013698630137
895,4670285,113.0,252.0,0.3095890410958904
896,4679319,301.0,64.0,0.8246575342465754
897,4687499,365.0,0.0,1.0
898,4695542,129.0,236.0,0.35342465753424657
899,4698367,349.0,16.0,0.9561643835616438
900,4698487,365.0,0.0,1.0
901,4699742,5.0,360.0,0.0136986301369863
902,4699828,238.0,127.0,0.6520547945205479
903,4710583,365.0,0.0,1.0
904,4718577,42.0,323.0,0.11506849315068493
905,4736217,0.0,365.0,0.0
906,4737304,107.0,258.0,0.29315068493150687
907,4742275,302.0,63.0,0.8273972602739726
908,4750791,73.0,292.0,0.2
909,4759640,365.0,0.0,1.0
910,4765070,82.0,283.0,0.22465753424657534
911,4767023,108.0,257.0,0.2958904109589041
912,4777111,304.0,61.0,0.8328767123287671
913,4787213,365.0,0.0,1.0
914,4787233,361.0,4.0,0.989041095890411
915,4787359,279.0,86.0,0.7643835616438356
916,4792901,365.0,0.0,1.0
917,4793787,25.0,340.0,0.0684931506849315
918,4812786,0.0,365.0,0.0
919,4820071,294.0,71.0,0.8054794520547945
920,4823089,365.0,0.0,1.0
921,4828640,188.0,177.0,0.5150684931506849
922,4838985,348.0,17.0,0.9534246575342465
923,4860853,45.0,320.0,0.1232876712328767
924,4861476,16.0,349.0,0.043835616438356165
925,4863101,51.0,314.0,0.13972602739726028
926,4863108,60.0,305.0,0.1643835616438356
927,4868653,19.0,346.0,0.052054794520547946
928,4870883,365.0,0.0,1.0
929,4875342,117.0,248.0,0.32054794520547947
930,4879579,274.0,91.0,0.7506849315068493
931,4879702,365.0,0.0,1.0
932,4887325,365.0,0.0,1.0
933,4900659,57.0,308.0,0.15616438356164383
934,4909590,238.0,127.0,0.6520547945205479
935,4916260,255.0,110.0,0.6986301369863014
936,4917583,0.0,365.0,0.0
937,4922204,22.0,343.0,0.06027397260273973
938,4924009,66.0,299.0,0.18082191780821918
939,4924910,47.0,318.0,0.12876712328767123
940,4928894,292.0,73.0,0.8
941,4934600,50.0,315.0,0.136986301369863
942,4947526,264.0,101.0,0.7232876712328767
943,4948724,67.0,298.0,0.18356164383561643
944,4964365,112.0,253.0,0.30684931506849317
945,4967219,131.0,234.0,0.3589041095890411
946,4972820,62.0,303.0,0.16986301369863013
947,4975581,80.0,285.0,0.2191780821917808
948,4977034,46.0,319.0,0.12602739726027398
949,4978467,365.0,0.0,1.0
950,4995033,349.0,16.0,0.9561643835616438
951,4996375,278.0,87.0,0.7616438356164383
952,5004278,114.0,251.0,0.31232876712328766
953,5019306,9.0,356.0,0.024657534246575342
954,5021859,110.0,255.0,0.3013698630136986
955,5025015,60.0,305.0,0.1643835616438356
956,5026613,365.0,0.0,1.0
957,5048406,117.0,248.0,0.32054794520547947
958,5049582,60.0,305.0,0.1643835616438356
959,5054601,53.0,312.0,0.14520547945205478
960,5058148,365.0,0.0,1.0
961,5064995,306.0,59.0,0.8383561643835616
962,5067019,129.0,236.0,0.35342465753424657
963,5074924,40.0,325.0,0.1095890410958904
964,5075267,38.0,327.0,0.10410958904109589
965,5076880,26.0,339.0,0.07123287671232877
966,5078127,11.0,354.0,0.030136986301369864
967,5085125,349.0,16.0,0.9561643835616438
968,5086521,365.0,0.0,1.0
969,5088560,220.0,145.0,0.6027397260273972
970,5124772,361.0,4.0,0.989041095890411
971,5125723,56.0,309.0,0.15342465753424658
972,5146447,102.0,263.0,0.27945205479452057
973,5146451,79.0,286.0,0.21643835616438356
974,5146580,60.0,305.0,0.1643835616438356
975,5153080,56.0,309.0,0.15342465753424658
976,5163162,11.0,354.0,0.030136986301369864
977,5166870,43.0,322.0,0.1178082191780822
978,5174821,365.0,0.0,1.0
979,5182313,293.0,72.0,0.8027397260273973
980,5191658,124.0,241.0,0.33972602739726027
981,5212321,275.0,90.0,0.7534246575342466
982,5215982,334.0,31.0,0.915068493150685
983,5222368,57.0,308.0,0.15616438356164383
984,5259996,213.0,152.0,0.5835616438356165
985,5267396,26.0,339.0,0.07123287671232877
986,5269216,70.0,295.0,0.1917808219178082
987,5270703,365.0,0.0,1.0
988,5280183,86.0,279.0,0.2356164383561644
989,5280827,9.0,356.0,0.024657534246575342
990,5293067,34.0,331.0,0.09315068493150686
991,5295491,0.0,365.0,0.0
992,5308475,328.0,37.0,0.8986301369863013
993,5317935,356.0,9.0,0.9753424657534246
994,5344465,277.0,88.0,0.7589041095890411
995,5352623,256.0,109.0,0.7013698630136986
996,5364137,243.0,122.0,0.6657534246575343
997,5371051,211.0,154.0,0.5780821917808219
998,5371687,66.0,299.0,0.18082191780821918
999,5380160,20.0,345.0,0.0547945205479452
1000,5384923,61.0,304.0,0.16712328767123288
1001,5405928,25.0,340.0,0.0684931506849315
1002,5406448,0.0,365.0,0.0
1003,5412487,365.0,0.0,1.0
1004,5433246,365.0,0.0,1.0
1005,5434353,46.0,319.0,0.12602739726027398
1006,5445126,365.0,0.0,1.0
1007,5447285,365.0,0.0,1.0
1008,5453775,264.0,101.0,0.7232876712328767
1009,5454513,4.0,361.0,0.010958904109589041
1010,5455004,0.0,365.0,0.0
1011,5455293,23.0,342.0,0.06301369863013699
1012,5478135,244.0,121.0,0.6684931506849315
1013,5481243,63.0,302.0,0.1726027397260274
1014,5495547,342.0,23.0,0.936986301369863
1015,5498472,365.0,0.0,1.0
1016,5510597,61.0,304.0,0.16712328767123288
1017,5511911,365.0,0.0,1.0
1018,5511924,13.0,352.0,0.03561643835616438
1019,5521378,291.0,74.0,0.7972602739726027
1020,5526487,42.0,323.0,0.11506849315068493
1021,5526514,30.0,335.0,0.0821917808219178
1022,5532549,364.0,1.0,0.9972602739726028
1023,5581575,67.0,298.0,0.18356164383561643
1024,5582163,180.0,185.0,0.4931506849315068
1025,5584915,359.0,6.0,0.9835616438356164
1026,5588537,221.0,144.0,0.6054794520547945
1027,5590505,365.0,0.0,1.0
1028,5592866,359.0,6.0,0.9835616438356164
1029,5593888,232.0,133.0,0.6356164383561644
1030,5593939,117.0,248.0,0.32054794520547947
1031,5601743,303.0,62.0,0.8301369863013699
1032,5606682,34.0,331.0,0.09315068493150686
1033,5616179,12.0,353.0,0.03287671232876712
1034,5620496,278.0,87.0,0.7616438356164383
1035,5628808,365.0,0.0,1.0
1036,5639731,45.0,320.0,0.1232876712328767
1037,5640375,40.0,325.0,0.1095890410958904
1038,5649821,2.0,363.0,0.005479452054794521
1039,5652147,0.0,365.0,0.0
1040,5659780,1.0,364.0,0.0027397260273972603
1041,5659866,270.0,95.0,0.7397260273972602
1042,5660081,365.0,0.0,1.0
1043,5661246,9.0,356.0,0.024657534246575342
1044,5676025,164.0,201.0,0.44931506849315067
1045,5684346,365.0,0.0,1.0
1046,5684598,117.0,248.0,0.32054794520547947
1047,5690424,64.0,301.0,0.17534246575342466
1048,5690640,365.0,0.0,1.0
1049,5702292,45.0,320.0,0.1232876712328767
1050,5706985,21.0,344.0,0.057534246575342465
1051,5709298,49.0,316.0,0.13424657534246576
1052,5714786,44.0,321.0,0.12054794520547946
1053,5717528,19.0,346.0,0.052054794520547946
1054,5717690,27.0,338.0,0.07397260273972603
1055,5718801,197.0,168.0,0.5397260273972603
1056,5718921,325.0,40.0,0.8904109589041096
1057,5719606,35.0,330.0,0.0958904109589041
1058,5725804,106.0,259.0,0.29041095890410956
1059,5726250,69.0,296.0,0.18904109589041096
1060,5727231,56.0,309.0,0.15342465753424658
1061,5729203,0.0,365.0,0.0
1062,5729845,19.0,346.0,0.052054794520547946
1063,5734770,306.0,59.0,0.8383561643835616
1064,5738018,365.0,0.0,1.0
1065,5739119,335.0,30.0,0.9178082191780822
1066,5743939,315.0,50.0,0.863013698630137
1067,5755910,68.0,297.0,0.1863013698630137
1068,5762866,365.0,0.0,1.0
1069,5768195,365.0,0.0,1.0
1070,5768819,56.0,309.0,0.15342465753424658
1071,5769127,40.0,325.0,0.1095890410958904
1072,5775139,365.0,0.0,1.0
1073,5782221,215.0,150.0,0.589041095890411
1074,5783197,34.0,331.0,0.09315068493150686
1075,5784404,282.0,83.0,0.7726027397260274
1076,5791960,59.0,306.0,0.16164383561643836
1077,5801643,198.0,167.0,0.5424657534246575
1078,5813992,365.0,0.0,1.0
1079,5824015,365.0,0.0,1.0
1080,5832127,365.0,0.0,1.0
1081,5834413,186.0,179.0,0.5095890410958904
1082,5834930,0.0,365.0,0.0
1083,5844314,325.0,40.0,0.8904109589041096
1084,5851489,10.0,355.0,0.0273972602739726
1085,5856633,365.0,0.0,1.0
1086,5858133,365.0,0.0,1.0
1087,5862806,334.0,31.0,0.915068493150685
1088,5867761,365.0,0.0,1.0
1089,5868798,365.0,0.0,1.0
1090,5870309,191.0,174.0,0.5232876712328767
1091,5870922,240.0,125.0,0.6575342465753424
1092,5874408,324.0,41.0,0.8876712328767123
1093,5882411,242.0,123.0,0.663013698630137
1094,5884210,365.0,0.0,1.0
1095,5885130,1.0,364.0,0.0027397260273972603
1096,5889190,351.0,14.0,0.9616438356164384
1097,5891012,25.0,340.0,0.0684931506849315
1098,5899031,36.0,329.0,0.09863013698630137
1099,5903001,4.0,361.0,0.010958904109589041
1100,5904732,32.0,333.0,0.08767123287671233
1101,5904992,365.0,0.0,1.0
1102,5911004,365.0,0.0,1.0
1103,5918944,86.0,279.0,0.2356164383561644
1104,5919529,239.0,126.0,0.6547945205479452
1105,5927267,22.0,343.0,0.06027397260273973
1106,5932267,189.0,176.0,0.5178082191780822
1107,5932402,365.0,0.0,1.0
1108,5940069,0.0,365.0,0.0
1109,5940866,329.0,36.0,0.9013698630136986
1110,5952474,60.0,305.0,0.1643835616438356
1111,5953696,352.0,13.0,0.9643835616438357
1112,5959251,299.0,66.0,0.8191780821917808
1113,5959740,365.0,0.0,1.0
1114,5967421,227.0,138.0,0.6219178082191781
1115,5967936,365.0,0.0,1.0
1116,5970118,0.0,365.0,0.0
1117,5976821,227.0,138.0,0.6219178082191781
1118,5989418,365.0,0.0,1.0
1119,5990808,248.0,117.0,0.6794520547945205
1120,5990896,9.0,356.0,0.024657534246575342
1121,5991427,2.0,363.0,0.005479452054794521
1122,5992501,360.0,5.0,0.9863013698630136
1123,5999291,94.0,271.0,0.25753424657534246
1124,6000531,357.0,8.0,0.9780821917808219
1125,6005290,173.0,192.0,0.473972602739726
1126,6006121,87.0,278.0,0.23835616438356164
1127,6006328,33.0,332.0,0.09041095890410959
1128,6009031,365.0,0.0,1.0
1129,6014302,2.0,363.0,0.005479452054794521
1130,6014737,2.0,363.0,0.005479452054794521
1131,6015021,187.0,178.0,0.5123287671232877
1132,6015995,186.0,179.0,0.5095890410958904
1133,6017574,327.0,38.0,0.8958904109589041
1134,6019555,345.0,20.0,0.9452054794520548
1135,6027467,186.0,179.0,0.5095890410958904
1136,6038520,117.0,248.0,0.32054794520547947
1137,6053700,12.0,353.0,0.03287671232876712
1138,6059968,27.0,338.0,0.07397260273972603
1139,6065674,91.0,274.0,0.2493150684931507
1140,6066455,34.0,331.0,0.09315068493150686
1141,6068207,365.0,0.0,1.0
1142,6072693,365.0,0.0,1.0
1143,6075481,0.0,365.0,0.0
1144,6075932,26.0,339.0,0.07123287671232877
1145,6080461,36.0,329.0,0.09863013698630137
1146,6088708,306.0,59.0,0.8383561643835616
1147,6089196,121.0,244.0,0.3315068493150685
1148,6089865,69.0,296.0,0.18904109589041096
1149,6089975,276.0,89.0,0.7561643835616438
1150,6093430,365.0,0.0,1.0
1151,6104388,358.0,7.0,0.9808219178082191
1152,6106955,152.0,213.0,0.41643835616438357
1153,6118583,305.0,60.0,0.8356164383561644
1154,6119918,0.0,365.0,0.0
1155,6121709,17.0,348.0,0.04657534246575343
1156,6131224,236.0,129.0,0.6465753424657534
1157,6134013,365.0,0.0,1.0
1158,6134145,100.0,265.0,0.273972602739726
1159,6134867,59.0,306.0,0.16164383561643836
1160,6142396,55.0,310.0,0.1506849315068493
1161,6151079,286.0,79.0,0.7835616438356164
1162,6160803,56.0,309.0,0.15342465753424658
1163,6167184,252.0,113.0,0.6904109589041096
1164,6179374,0.0,365.0,0.0
1165,6181230,25.0,340.0,0.0684931506849315
1166,6181758,162.0,203.0,0.4438356164383562
1167,6197950,365.0,0.0,1.0
1168,6213822,7.0,358.0,0.019178082191780823
1169,6214710,70.0,295.0,0.1917808219178082
1170,6227976,287.0,78.0,0.7863013698630137
1171,6238463,330.0,35.0,0.9041095890410958
1172,6240901,59.0,306.0,0.16164383561643836
1173,6248526,365.0,0.0,1.0
1174,6248970,322.0,43.0,0.8821917808219178
1175,6261296,24.0,341.0,0.06575342465753424
1176,6268082,358.0,7.0,0.9808219178082191
1177,6268395,187.0,178.0,0.5123287671232877
1178,6268805,296.0,69.0,0.810958904109589
1179,6276572,0.0,365.0,0.0
1180,6277566,365.0,0.0,1.0
1181,6287797,365.0,0.0,1.0
1182,6291807,365.0,0.0,1.0
1183,6292261,40.0,325.0,0.1095890410958904
1184,6296656,29.0,336.0,0.07945205479452055
1185,6298216,365.0,0.0,1.0
1186,6300089,28.0,337.0,0.07671232876712329
1187,6310903,70.0,295.0,0.1917808219178082
1188,6314998,279.0,86.0,0.7643835616438356
1189,6316145,308.0,57.0,0.8438356164383561
1190,6317304,99.0,266.0,0.27123287671232876
1191,6317446,34.0,331.0,0.09315068493150686
1192,6317722,34.0,331.0,0.09315068493150686
1193,6322283,277.0,88.0,0.7589041095890411
1194,6323935,105.0,260.0,0.2876712328767123
1195,6324649,58.0,307.0,0.1589041095890411
1196,6326257,25.0,340.0,0.0684931506849315
1197,6337106,29.0,336.0,0.07945205479452055
1198,6343532,46.0,319.0,0.12602739726027398
1199,6347026,80.0,285.0,0.2191780821917808
1200,6348631,365.0,0.0,1.0
1201,6355733,365.0,0.0,1.0
1202,6356533,300.0,65.0,0.821917808219178
1203,6364042,34.0,331.0,0.09315068493150686
1204,6373729,365.0,0.0,1.0
1205,6377998,38.0,327.0,0.10410958904109589
1206,6378076,119.0,246.0,0.32602739726027397
1207,6386351,365.0,0.0,1.0
1208,6387077,365.0,0.0,1.0
1209,6390634,357.0,8.0,0.9780821917808219
1210,6400348,365.0,0.0,1.0
1211,6400432,365.0,0.0,1.0
1212,6401859,319.0,46.0,0.873972602739726
1213,6409811,18.0,347.0,0.049315068493150684
1214,6410674,298.0,67.0,0.8164383561643835
1215,6425318,77.0,288.0,0.21095890410958903
1216,6425405,365.0,0.0,1.0
1217,6426364,42.0,323.0,0.11506849315068493
1218,6432655,161.0,204.0,0.4410958904109589
1219,6436334,5.0,360.0,0.0136986301369863
1220,6444138,279.0,86.0,0.7643835616438356
1221,6444148,63.0,302.0,0.1726027397260274
1222,6444303,358.0,7.0,0.9808219178082191
1223,6445917,362.0,3.0,0.9917808219178083
1224,6446940,365.0,0.0,1.0
1225,6449549,365.0,0.0,1.0
1226,6451456,365.0,0.0,1.0
1227,6452246,350.0,15.0,0.958904109589041
1228,6453686,174.0,191.0,0.4767123287671233
1229,6465075,79.0,286.0,0.21643835616438356
1230,6467991,365.0,0.0,1.0
1231,6476613,365.0,0.0,1.0
1232,6480967,365.0,0.0,1.0
1233,6488924,0.0,365.0,0.0
1234,6489209,166.0,199.0,0.4547945205479452
1235,6499228,0.0,365.0,0.0
1236,6500646,245.0,120.0,0.6712328767123288
1237,6513924,236.0,129.0,0.6465753424657534
1238,6516588,0.0,365.0,0.0
1239,6523777,20.0,345.0,0.0547945205479452
1240,6543678,353.0,12.0,0.9671232876712329
1241,6544642,339.0,26.0,0.9287671232876712
1242,6544715,29.0,336.0,0.07945205479452055
1243,6551454,365.0,0.0,1.0
1244,6552654,47.0,318.0,0.12876712328767123
1245,6554785,227.0,138.0,0.6219178082191781
1246,6565713,63.0,302.0,0.1726027397260274
1247,6568621,298.0,67.0,0.8164383561643835
1248,6574771,331.0,34.0,0.9068493150684932
1249,6575654,335.0,30.0,0.9178082191780822
1250,6576530,8.0,357.0,0.021917808219178082
1251,6596242,326.0,39.0,0.8931506849315068
1252,6598203,365.0,0.0,1.0
1253,6600417,365.0,0.0,1.0
1254,6602167,67.0,298.0,0.18356164383561643
